year,state,rank,premium_variant,default_mapping_rule,across_failure_reason,plan_pair_rows,across_turnover_rows,non_across_rows
2023,FL,second_lowest,current_ehb_all_states,reason8_priority,both_zero,36,0,36
2023,FL,second_lowest,current_ehb_all_states,reason8_priority,reason8_candidate_exists,4,0,4
2023,FL,second_lowest,current_ehb_all_states,reason8_priority,zero_to_positive_but_same_issuer,78,0,78
2023,FL,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_positive,16,0,16
2023,FL,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_zero,36,0,36
2023,FL,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,reason8_candidate_exists,4,0,4
2023,FL,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,zero_to_positive_but_same_issuer,78,0,78
2023,FL,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_positive,16,0,16
2023,FL,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_zero,36,0,36
2023,FL,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,reason8_candidate_exists,4,0,4
2023,FL,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,zero_to_positive_but_same_issuer,78,0,78
2023,FL,second_lowest,current_ehb_all_states,source_order_first_valid,both_positive,16,0,16
2023,FL,second_lowest,current_ehb_all_states,source_order_first_valid,both_zero,36,0,36
2023,FL,second_lowest,current_ehb_all_states,source_order_first_valid,reason8_candidate_exists,4,0,4
2023,FL,second_lowest,current_ehb_all_states,source_order_first_valid,zero_to_positive_but_same_issuer,78,0,78
2023,FL,second_lowest,current_ehb_all_states,whole_county_00000_only,both_positive,16,0,16
2023,FL,second_lowest,current_ehb_all_states,whole_county_00000_only,both_zero,36,0,36
2023,FL,second_lowest,current_ehb_all_states,whole_county_00000_only,reason8_candidate_exists,4,0,4
2023,FL,second_lowest,current_ehb_all_states,whole_county_00000_only,zero_to_positive_but_same_issuer,78,0,78
2023,FL,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,both_zero,36,0,36
2023,FL,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,reason8_candidate_exists,4,0,4
2023,FL,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,zero_to_positive_but_same_issuer,94,0,94
2023,FL,second_lowest,ehb_named_states_only,county_any_zip_turnover,both_zero,36,0,36
2023,FL,second_lowest,ehb_named_states_only,county_any_zip_turnover,reason8_candidate_exists,4,0,4
2023,FL,second_lowest,ehb_named_states_only,county_any_zip_turnover,zero_to_positive_but_same_issuer,94,0,94
2023,FL,second_lowest,ehb_named_states_only,current_repo_rule,both_zero,36,0,36
2023,FL,second_lowest,ehb_named_states_only,current_repo_rule,reason8_candidate_exists,4,0,4
2023,FL,second_lowest,ehb_named_states_only,current_repo_rule,zero_to_positive_but_same_issuer,94,0,94
2023,FL,second_lowest,ehb_named_states_only,exclude_level4_5,both_zero,36,0,36
2023,FL,second_lowest,ehb_named_states_only,exclude_level4_5,reason8_candidate_exists,4,0,4
2023,FL,second_lowest,ehb_named_states_only,exclude_level4_5,zero_to_positive_but_same_issuer,94,0,94
2023,FL,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_zero,36,0,36
2023,FL,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,reason8_candidate_exists,4,0,4
2023,FL,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,zero_to_positive_but_same_issuer,94,0,94
2023,FL,second_lowest,ehb_named_states_only,lowest_crosswalk_level,both_zero,36,0,36
2023,FL,second_lowest,ehb_named_states_only,lowest_crosswalk_level,reason8_candidate_exists,4,0,4
2023,FL,second_lowest,ehb_named_states_only,lowest_crosswalk_level,zero_to_positive_but_same_issuer,94,0,94
2023,FL,second_lowest,ehb_named_states_only,no_same_issuer_priority,both_zero,36,0,36
2023,FL,second_lowest,ehb_named_states_only,no_same_issuer_priority,reason8_candidate_exists,4,0,4
2023,FL,second_lowest,ehb_named_states_only,no_same_issuer_priority,zero_to_positive_but_same_issuer,94,0,94
2023,FL,second_lowest,ehb_named_states_only,reason8_priority,both_zero,36,0,36
2023,FL,second_lowest,ehb_named_states_only,reason8_priority,reason8_candidate_exists,4,0,4
2023,FL,second_lowest,ehb_named_states_only,reason8_priority,zero_to_positive_but_same_issuer,94,0,94
2023,FL,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_zero,36,0,36
2023,FL,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,reason8_candidate_exists,4,0,4
2023,FL,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,zero_to_positive_but_same_issuer,94,0,94
2023,FL,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_zero,36,0,36
2023,FL,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,reason8_candidate_exists,4,0,4
2023,FL,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,zero_to_positive_but_same_issuer,94,0,94
2023,FL,second_lowest,ehb_named_states_only,source_order_first_valid,both_zero,36,0,36
2023,FL,second_lowest,ehb_named_states_only,source_order_first_valid,reason8_candidate_exists,4,0,4
2023,FL,second_lowest,ehb_named_states_only,source_order_first_valid,zero_to_positive_but_same_issuer,94,0,94
2023,FL,second_lowest,ehb_named_states_only,whole_county_00000_only,both_zero,36,0,36
2023,FL,second_lowest,ehb_named_states_only,whole_county_00000_only,reason8_candidate_exists,4,0,4
2023,FL,second_lowest,ehb_named_states_only,whole_county_00000_only,zero_to_positive_but_same_issuer,94,0,94
2023,GA,lowest,current_ehb_all_states,county_any_zip_across_turnover,both_positive,20,0,20
2023,GA,lowest,current_ehb_all_states,county_any_zip_across_turnover,both_zero,90,0,90
2023,GA,lowest,current_ehb_all_states,county_any_zip_across_turnover,reason8_candidate_exists,8,0,8
2023,GA,lowest,current_ehb_all_states,county_any_zip_across_turnover,zero_to_positive_but_same_issuer,200,0,200
2023,GA,lowest,current_ehb_all_states,county_any_zip_turnover,both_positive,20,0,20
2023,GA,lowest,current_ehb_all_states,county_any_zip_turnover,both_zero,90,0,90
2023,GA,lowest,current_ehb_all_states,county_any_zip_turnover,reason8_candidate_exists,8,0,8
2023,GA,lowest,current_ehb_all_states,county_any_zip_turnover,zero_to_positive_but_same_issuer,200,0,200
2023,GA,lowest,current_ehb_all_states,current_repo_rule,both_positive,20,0,20
2023,GA,lowest,current_ehb_all_states,current_repo_rule,both_zero,90,0,90
2023,GA,lowest,current_ehb_all_states,current_repo_rule,reason8_candidate_exists,8,0,8
2023,GA,lowest,current_ehb_all_states,current_repo_rule,zero_to_positive_but_same_issuer,200,0,200
2023,GA,lowest,current_ehb_all_states,exclude_level4_5,both_positive,20,0,20
2023,GA,lowest,current_ehb_all_states,exclude_level4_5,both_zero,90,0,90
2023,GA,lowest,current_ehb_all_states,exclude_level4_5,reason8_candidate_exists,8,0,8
2023,GA,lowest,current_ehb_all_states,exclude_level4_5,zero_to_positive_but_same_issuer,200,0,200
2023,GA,lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_positive,20,0,20
2023,GA,lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_zero,90,0,90
2023,GA,lowest,current_ehb_all_states,include_level4_5_as_missing_current,reason8_candidate_exists,8,0,8
2023,GA,lowest,current_ehb_all_states,include_level4_5_as_missing_current,zero_to_positive_but_same_issuer,200,0,200
2023,GA,lowest,current_ehb_all_states,lowest_crosswalk_level,both_positive,20,0,20
2023,GA,lowest,current_ehb_all_states,lowest_crosswalk_level,both_zero,90,0,90
2023,GA,lowest,current_ehb_all_states,lowest_crosswalk_level,reason8_candidate_exists,8,0,8
2023,GA,lowest,current_ehb_all_states,lowest_crosswalk_level,zero_to_positive_but_same_issuer,200,0,200
2023,GA,lowest,current_ehb_all_states,no_same_issuer_priority,both_positive,20,0,20
2023,GA,lowest,current_ehb_all_states,no_same_issuer_priority,both_zero,90,0,90
2023,GA,lowest,current_ehb_all_states,no_same_issuer_priority,reason8_candidate_exists,8,0,8
2023,GA,lowest,current_ehb_all_states,no_same_issuer_priority,zero_to_positive_but_same_issuer,200,0,200
2023,GA,lowest,current_ehb_all_states,reason8_priority,both_positive,20,0,20
2023,GA,lowest,current_ehb_all_states,reason8_priority,both_zero,90,0,90
2023,GA,lowest,current_ehb_all_states,reason8_priority,reason8_candidate_exists,8,0,8
2023,GA,lowest,current_ehb_all_states,reason8_priority,zero_to_positive_but_same_issuer,200,0,200
2023,GA,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_positive,20,0,20
2023,GA,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_zero,90,0,90
2023,GA,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,reason8_candidate_exists,8,0,8
2023,GA,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,zero_to_positive_but_same_issuer,200,0,200
2023,GA,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_positive,20,0,20
2023,GA,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_zero,90,0,90
2023,GA,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,reason8_candidate_exists,8,0,8
2023,GA,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,zero_to_positive_but_same_issuer,200,0,200
2023,GA,lowest,current_ehb_all_states,source_order_first_valid,both_positive,20,0,20
2023,GA,lowest,current_ehb_all_states,source_order_first_valid,both_zero,90,0,90
2023,GA,lowest,current_ehb_all_states,source_order_first_valid,reason8_candidate_exists,8,0,8
2023,GA,lowest,current_ehb_all_states,source_order_first_valid,zero_to_positive_but_same_issuer,200,0,200
2023,GA,lowest,current_ehb_all_states,whole_county_00000_only,both_positive,20,0,20
2023,GA,lowest,current_ehb_all_states,whole_county_00000_only,both_zero,90,0,90
2023,GA,lowest,current_ehb_all_states,whole_county_00000_only,reason8_candidate_exists,8,0,8
2023,GA,lowest,current_ehb_all_states,whole_county_00000_only,zero_to_positive_but_same_issuer,200,0,200
2023,GA,lowest,ehb_named_states_only,county_any_zip_across_turnover,both_zero,90,0,90
2023,GA,lowest,ehb_named_states_only,county_any_zip_across_turnover,reason8_candidate_exists,8,0,8
2023,GA,lowest,ehb_named_states_only,county_any_zip_across_turnover,zero_to_positive_but_same_issuer,220,0,220
2023,GA,lowest,ehb_named_states_only,county_any_zip_turnover,both_zero,90,0,90
2023,GA,lowest,ehb_named_states_only,county_any_zip_turnover,reason8_candidate_exists,8,0,8
2023,GA,lowest,ehb_named_states_only,county_any_zip_turnover,zero_to_positive_but_same_issuer,220,0,220
2023,GA,lowest,ehb_named_states_only,current_repo_rule,both_zero,90,0,90
2023,GA,lowest,ehb_named_states_only,current_repo_rule,reason8_candidate_exists,8,0,8
2023,GA,lowest,ehb_named_states_only,current_repo_rule,zero_to_positive_but_same_issuer,220,0,220
2023,GA,lowest,ehb_named_states_only,exclude_level4_5,both_zero,90,0,90
2023,GA,lowest,ehb_named_states_only,exclude_level4_5,reason8_candidate_exists,8,0,8
2023,GA,lowest,ehb_named_states_only,exclude_level4_5,zero_to_positive_but_same_issuer,220,0,220
2023,GA,lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_zero,90,0,90
2023,GA,lowest,ehb_named_states_only,include_level4_5_as_missing_current,reason8_candidate_exists,8,0,8
2023,GA,lowest,ehb_named_states_only,include_level4_5_as_missing_current,zero_to_positive_but_same_issuer,220,0,220
2023,GA,lowest,ehb_named_states_only,lowest_crosswalk_level,both_zero,90,0,90
2023,GA,lowest,ehb_named_states_only,lowest_crosswalk_level,reason8_candidate_exists,8,0,8
2023,GA,lowest,ehb_named_states_only,lowest_crosswalk_level,zero_to_positive_but_same_issuer,220,0,220
2023,GA,lowest,ehb_named_states_only,no_same_issuer_priority,both_zero,90,0,90
2023,GA,lowest,ehb_named_states_only,no_same_issuer_priority,reason8_candidate_exists,8,0,8
2023,GA,lowest,ehb_named_states_only,no_same_issuer_priority,zero_to_positive_but_same_issuer,220,0,220
2023,GA,lowest,ehb_named_states_only,reason8_priority,both_zero,90,0,90
2023,GA,lowest,ehb_named_states_only,reason8_priority,reason8_candidate_exists,8,0,8
2023,GA,lowest,ehb_named_states_only,reason8_priority,zero_to_positive_but_same_issuer,220,0,220
2023,GA,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_zero,90,0,90
2023,GA,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,reason8_candidate_exists,8,0,8
2023,GA,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,zero_to_positive_but_same_issuer,220,0,220
2023,GA,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_zero,90,0,90
2023,GA,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,reason8_candidate_exists,8,0,8
2023,GA,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,zero_to_positive_but_same_issuer,220,0,220
2023,GA,lowest,ehb_named_states_only,source_order_first_valid,both_zero,90,0,90
2023,GA,lowest,ehb_named_states_only,source_order_first_valid,reason8_candidate_exists,8,0,8
2023,GA,lowest,ehb_named_states_only,source_order_first_valid,zero_to_positive_but_same_issuer,220,0,220
2023,GA,lowest,ehb_named_states_only,whole_county_00000_only,both_zero,90,0,90
2023,GA,lowest,ehb_named_states_only,whole_county_00000_only,reason8_candidate_exists,8,0,8
2023,GA,lowest,ehb_named_states_only,whole_county_00000_only,zero_to_positive_but_same_issuer,220,0,220
2023,GA,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,both_positive,26,0,26
2023,GA,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,both_zero,94,0,94
2023,GA,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,zero_to_positive_but_same_issuer,192,0,192
2023,GA,second_lowest,current_ehb_all_states,county_any_zip_turnover,both_positive,26,0,26
2023,GA,second_lowest,current_ehb_all_states,county_any_zip_turnover,both_zero,94,0,94
2023,GA,second_lowest,current_ehb_all_states,county_any_zip_turnover,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,current_ehb_all_states,county_any_zip_turnover,zero_to_positive_but_same_issuer,192,0,192
2023,GA,second_lowest,current_ehb_all_states,current_repo_rule,both_positive,26,0,26
2023,GA,second_lowest,current_ehb_all_states,current_repo_rule,both_zero,94,0,94
2023,GA,second_lowest,current_ehb_all_states,current_repo_rule,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,current_ehb_all_states,current_repo_rule,zero_to_positive_but_same_issuer,192,0,192
2023,GA,second_lowest,current_ehb_all_states,exclude_level4_5,both_positive,26,0,26
2023,GA,second_lowest,current_ehb_all_states,exclude_level4_5,both_zero,94,0,94
2023,GA,second_lowest,current_ehb_all_states,exclude_level4_5,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,current_ehb_all_states,exclude_level4_5,zero_to_positive_but_same_issuer,192,0,192
2023,GA,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_positive,26,0,26
2023,GA,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_zero,94,0,94
2023,GA,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,zero_to_positive_but_same_issuer,192,0,192
2023,GA,second_lowest,current_ehb_all_states,lowest_crosswalk_level,both_positive,26,0,26
2023,GA,second_lowest,current_ehb_all_states,lowest_crosswalk_level,both_zero,94,0,94
2023,GA,second_lowest,current_ehb_all_states,lowest_crosswalk_level,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,current_ehb_all_states,lowest_crosswalk_level,zero_to_positive_but_same_issuer,192,0,192
2023,GA,second_lowest,current_ehb_all_states,no_same_issuer_priority,both_positive,26,0,26
2023,GA,second_lowest,current_ehb_all_states,no_same_issuer_priority,both_zero,94,0,94
2023,GA,second_lowest,current_ehb_all_states,no_same_issuer_priority,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,current_ehb_all_states,no_same_issuer_priority,zero_to_positive_but_same_issuer,192,0,192
2023,GA,second_lowest,current_ehb_all_states,reason8_priority,both_positive,26,0,26
2023,GA,second_lowest,current_ehb_all_states,reason8_priority,both_zero,94,0,94
2023,GA,second_lowest,current_ehb_all_states,reason8_priority,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,current_ehb_all_states,reason8_priority,zero_to_positive_but_same_issuer,192,0,192
2023,GA,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_positive,26,0,26
2023,GA,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_zero,94,0,94
2023,GA,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,zero_to_positive_but_same_issuer,192,0,192
2023,GA,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_positive,26,0,26
2023,GA,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_zero,94,0,94
2023,GA,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,zero_to_positive_but_same_issuer,192,0,192
2023,GA,second_lowest,current_ehb_all_states,source_order_first_valid,both_positive,26,0,26
2023,GA,second_lowest,current_ehb_all_states,source_order_first_valid,both_zero,94,0,94
2023,GA,second_lowest,current_ehb_all_states,source_order_first_valid,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,current_ehb_all_states,source_order_first_valid,zero_to_positive_but_same_issuer,192,0,192
2023,GA,second_lowest,current_ehb_all_states,whole_county_00000_only,both_positive,26,0,26
2023,GA,second_lowest,current_ehb_all_states,whole_county_00000_only,both_zero,94,0,94
2023,GA,second_lowest,current_ehb_all_states,whole_county_00000_only,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,current_ehb_all_states,whole_county_00000_only,zero_to_positive_but_same_issuer,192,0,192
2023,GA,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,both_zero,94,0,94
2023,GA,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,zero_to_positive_but_same_issuer,218,0,218
2023,GA,second_lowest,ehb_named_states_only,county_any_zip_turnover,both_zero,94,0,94
2023,GA,second_lowest,ehb_named_states_only,county_any_zip_turnover,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,ehb_named_states_only,county_any_zip_turnover,zero_to_positive_but_same_issuer,218,0,218
2023,GA,second_lowest,ehb_named_states_only,current_repo_rule,both_zero,94,0,94
2023,GA,second_lowest,ehb_named_states_only,current_repo_rule,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,ehb_named_states_only,current_repo_rule,zero_to_positive_but_same_issuer,218,0,218
2023,GA,second_lowest,ehb_named_states_only,exclude_level4_5,both_zero,94,0,94
2023,GA,second_lowest,ehb_named_states_only,exclude_level4_5,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,ehb_named_states_only,exclude_level4_5,zero_to_positive_but_same_issuer,218,0,218
2023,GA,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_zero,94,0,94
2023,GA,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,zero_to_positive_but_same_issuer,218,0,218
2023,GA,second_lowest,ehb_named_states_only,lowest_crosswalk_level,both_zero,94,0,94
2023,GA,second_lowest,ehb_named_states_only,lowest_crosswalk_level,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,ehb_named_states_only,lowest_crosswalk_level,zero_to_positive_but_same_issuer,218,0,218
2023,GA,second_lowest,ehb_named_states_only,no_same_issuer_priority,both_zero,94,0,94
2023,GA,second_lowest,ehb_named_states_only,no_same_issuer_priority,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,ehb_named_states_only,no_same_issuer_priority,zero_to_positive_but_same_issuer,218,0,218
2023,GA,second_lowest,ehb_named_states_only,reason8_priority,both_zero,94,0,94
2023,GA,second_lowest,ehb_named_states_only,reason8_priority,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,ehb_named_states_only,reason8_priority,zero_to_positive_but_same_issuer,218,0,218
2023,GA,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_zero,94,0,94
2023,GA,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,zero_to_positive_but_same_issuer,218,0,218
2023,GA,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_zero,94,0,94
2023,GA,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,zero_to_positive_but_same_issuer,218,0,218
2023,GA,second_lowest,ehb_named_states_only,source_order_first_valid,both_zero,94,0,94
2023,GA,second_lowest,ehb_named_states_only,source_order_first_valid,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,ehb_named_states_only,source_order_first_valid,zero_to_positive_but_same_issuer,218,0,218
2023,GA,second_lowest,ehb_named_states_only,whole_county_00000_only,both_zero,94,0,94
2023,GA,second_lowest,ehb_named_states_only,whole_county_00000_only,reason8_candidate_exists,6,0,6
2023,GA,second_lowest,ehb_named_states_only,whole_county_00000_only,zero_to_positive_but_same_issuer,218,0,218
2023,HI,lowest,current_ehb_all_states,county_any_zip_across_turnover,both_positive,10,0,10
2023,HI,lowest,current_ehb_all_states,county_any_zip_turnover,both_positive,10,0,10
2023,HI,lowest,current_ehb_all_states,current_repo_rule,both_positive,10,0,10
2023,HI,lowest,current_ehb_all_states,exclude_level4_5,both_positive,10,0,10
2023,HI,lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_positive,10,0,10
2023,HI,lowest,current_ehb_all_states,lowest_crosswalk_level,both_positive,10,0,10
2023,HI,lowest,current_ehb_all_states,no_same_issuer_priority,both_positive,10,0,10
2023,HI,lowest,current_ehb_all_states,reason8_priority,both_positive,10,0,10
2023,HI,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_positive,10,0,10
2023,HI,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_positive,10,0,10
2023,HI,lowest,current_ehb_all_states,source_order_first_valid,both_positive,10,0,10
2023,HI,lowest,current_ehb_all_states,whole_county_00000_only,both_positive,10,0,10
2023,HI,lowest,ehb_named_states_only,county_any_zip_across_turnover,both_zero,10,0,10
2023,HI,lowest,ehb_named_states_only,county_any_zip_turnover,both_zero,10,0,10
2023,HI,lowest,ehb_named_states_only,current_repo_rule,both_zero,10,0,10
2023,HI,lowest,ehb_named_states_only,exclude_level4_5,both_zero,10,0,10
2023,HI,lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_zero,10,0,10
2023,HI,lowest,ehb_named_states_only,lowest_crosswalk_level,both_zero,10,0,10
2023,HI,lowest,ehb_named_states_only,no_same_issuer_priority,both_zero,10,0,10
2023,HI,lowest,ehb_named_states_only,reason8_priority,both_zero,10,0,10
2023,HI,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_zero,10,0,10
2023,HI,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_zero,10,0,10
2023,HI,lowest,ehb_named_states_only,source_order_first_valid,both_zero,10,0,10
2023,HI,lowest,ehb_named_states_only,whole_county_00000_only,both_zero,10,0,10
2023,HI,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,both_positive,10,0,10
2023,HI,second_lowest,current_ehb_all_states,county_any_zip_turnover,both_positive,10,0,10
2023,HI,second_lowest,current_ehb_all_states,current_repo_rule,both_positive,10,0,10
2023,HI,second_lowest,current_ehb_all_states,exclude_level4_5,both_positive,10,0,10
2023,HI,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_positive,10,0,10
2023,HI,second_lowest,current_ehb_all_states,lowest_crosswalk_level,both_positive,10,0,10
2023,HI,second_lowest,current_ehb_all_states,no_same_issuer_priority,both_positive,10,0,10
2023,HI,second_lowest,current_ehb_all_states,reason8_priority,both_positive,10,0,10
2023,HI,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_positive,10,0,10
2023,HI,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_positive,10,0,10
2023,HI,second_lowest,current_ehb_all_states,source_order_first_valid,both_positive,10,0,10
2023,HI,second_lowest,current_ehb_all_states,whole_county_00000_only,both_positive,10,0,10
2023,HI,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,zero_to_positive_but_same_issuer,10,0,10
2023,HI,second_lowest,ehb_named_states_only,county_any_zip_turnover,zero_to_positive_but_same_issuer,10,0,10
2023,HI,second_lowest,ehb_named_states_only,current_repo_rule,zero_to_positive_but_same_issuer,10,0,10
2023,HI,second_lowest,ehb_named_states_only,exclude_level4_5,zero_to_positive_but_same_issuer,10,0,10
2023,HI,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,zero_to_positive_but_same_issuer,10,0,10
2023,HI,second_lowest,ehb_named_states_only,lowest_crosswalk_level,zero_to_positive_but_same_issuer,10,0,10
2023,HI,second_lowest,ehb_named_states_only,no_same_issuer_priority,zero_to_positive_but_same_issuer,10,0,10
2023,HI,second_lowest,ehb_named_states_only,reason8_priority,zero_to_positive_but_same_issuer,10,0,10
2023,HI,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,zero_to_positive_but_same_issuer,10,0,10
2023,HI,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,zero_to_positive_but_same_issuer,10,0,10
2023,HI,second_lowest,ehb_named_states_only,source_order_first_valid,zero_to_positive_but_same_issuer,10,0,10
2023,HI,second_lowest,ehb_named_states_only,whole_county_00000_only,zero_to_positive_but_same_issuer,10,0,10
2023,IA,lowest,current_ehb_all_states,county_any_zip_across_turnover,both_zero,162,0,162
2023,IA,lowest,current_ehb_all_states,county_any_zip_across_turnover,zero_to_positive_but_same_issuer,36,0,36
2023,IA,lowest,current_ehb_all_states,county_any_zip_turnover,both_zero,162,0,162
2023,IA,lowest,current_ehb_all_states,county_any_zip_turnover,zero_to_positive_but_same_issuer,36,0,36
2023,IA,lowest,current_ehb_all_states,current_repo_rule,both_zero,162,0,162
2023,IA,lowest,current_ehb_all_states,current_repo_rule,zero_to_positive_but_same_issuer,36,0,36
2023,IA,lowest,current_ehb_all_states,exclude_level4_5,both_zero,162,0,162
2023,IA,lowest,current_ehb_all_states,exclude_level4_5,zero_to_positive_but_same_issuer,36,0,36
2023,IA,lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_zero,162,0,162
2023,IA,lowest,current_ehb_all_states,include_level4_5_as_missing_current,zero_to_positive_but_same_issuer,36,0,36
2023,IA,lowest,current_ehb_all_states,lowest_crosswalk_level,both_zero,162,0,162
2023,IA,lowest,current_ehb_all_states,lowest_crosswalk_level,zero_to_positive_but_same_issuer,36,0,36
2023,IA,lowest,current_ehb_all_states,no_same_issuer_priority,both_zero,162,0,162
2023,IA,lowest,current_ehb_all_states,no_same_issuer_priority,zero_to_positive_but_same_issuer,36,0,36
2023,IA,lowest,current_ehb_all_states,reason8_priority,both_zero,162,0,162
2023,IA,lowest,current_ehb_all_states,reason8_priority,zero_to_positive_but_same_issuer,36,0,36
2023,IA,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_zero,162,0,162
2023,IA,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,zero_to_positive_but_same_issuer,36,0,36
